Vertices
{
	"-0.803,12.209,-47.554"
	"9.860,12.209,-47.543"
	"9.879,12.209,-40.288"
	"5.662,12.360,-40.318"
	"1.968,12.353,-40.331"
	"-0.786,12.209,-40.285"
	"5.612,13.209,-38.479"
	"2.014,13.209,-38.457"
	"1.246,13.209,-38.471"
	"-0.853,13.209,-35.084"
	"1.883,13.209,-31.999"
	"5.307,13.532,-32.145"
	"6.381,13.209,-38.440"
	"6.685,13.209,-39.016"
	"9.446,13.209,-38.955"
	"9.523,13.209,-26.332"
	"5.480,13.607,-29.242"
	"1.904,13.209,-29.214"
	"1.564,13.209,-26.293"
	"5.988,13.365,-26.870"
	"6.122,13.255,-26.357"
	"4.978,13.395,-26.868"
	"5.069,13.466,-29.231"
	"4.943,13.368,-26.341"
	"-5.945,13.209,-26.288"
	"-8.068,13.209,-29.279"
	"-8.081,13.209,-32.005"
	"-9.343,13.209,-35.080"
	"-10.787,13.209,-32.041"
	"-13.351,13.209,-32.345"
	"-10.771,13.209,-29.203"
	"-13.380,13.209,-29.018"
	"-9.305,13.209,-26.333"
	"1.448,13.709,-25.079"
	"-6.039,13.709,-25.063"
	"-5.385,13.709,-22.787"
	"-2.987,13.709,-22.800"
	"-5.352,13.709,-20.788"
	"-5.989,13.709,-19.908"
	"-8.727,13.709,-19.936"
	"-8.732,13.709,-25.123"
	"-2.883,13.709,-20.863"
	"1.623,13.709,-19.950"
	"3.574,13.709,-23.512"
	"3.630,13.709,-21.233"
	"6.714,13.709,-23.484"
	"9.486,13.709,-25.046"
	"6.721,13.709,-21.242"
	"9.507,13.709,-19.855"
	"5.512,13.709,-21.485"
	"5.677,14.537,-21.629"
	"6.675,13.709,-22.019"
	"-6.054,13.209,-18.565"
	"1.741,13.209,-18.571"
	"2.487,13.209,-15.468"
	"-0.705,13.209,-15.457"
	"8.885,13.209,-18.587"
	"6.842,13.209,-11.046"
	"2.465,13.209,-11.046"
	"2.462,13.209,-12.676"
	"6.861,13.209,-7.774"
	"8.473,13.209,-0.248"
	"5.902,13.209,-5.272"
	"5.841,13.209,-2.260"
	"2.353,13.209,-7.779"
	"2.640,13.209,-5.226"
	"-0.944,13.209,-12.629"
	"-4.666,13.209,-11.329"
	"-4.473,13.209,-7.112"
	"-4.466,13.209,-4.392"
	"2.616,13.209,-2.274"
	"-1.931,13.209,0.031"
	"-7.114,13.209,-4.367"
	"-12.453,13.385,-3.399"
	"-15.260,13.209,-0.154"
	"5.536,13.209,0.071"
