name,0
mSHRenderMatrixRed.00,-0.00505
mSHRenderMatrixRed.01,0.01012
mSHRenderMatrixRed.02,-0.00392
mSHRenderMatrixRed.03,0.01378
mSHRenderMatrixRed.10,0.01012
mSHRenderMatrixRed.11,0.00505
mSHRenderMatrixRed.12,0.00267
mSHRenderMatrixRed.13,0.11199
mSHRenderMatrixRed.20,-0.00392
mSHRenderMatrixRed.21,0.00267
mSHRenderMatrixRed.22,-0.00541
mSHRenderMatrixRed.23,0.01214
mSHRenderMatrixRed.30,0.01378
mSHRenderMatrixRed.31,0.11199
mSHRenderMatrixRed.32,0.01214
mSHRenderMatrixRed.33,0.39734
mSHRenderMatrixGreen.00,-0.01302
mSHRenderMatrixGreen.01,0.01048
mSHRenderMatrixGreen.02,-0.0023
mSHRenderMatrixGreen.03,0.01533
mSHRenderMatrixGreen.10,0.01048
mSHRenderMatrixGreen.11,0.01302
mSHRenderMatrixGreen.12,0.00394
mSHRenderMatrixGreen.13,0.09782
mSHRenderMatrixGreen.20,-0.0023
mSHRenderMatrixGreen.21,0.00394
mSHRenderMatrixGreen.22,-0.01276
mSHRenderMatrixGreen.23,0.00793
mSHRenderMatrixGreen.30,0.01533
mSHRenderMatrixGreen.31,0.09782
mSHRenderMatrixGreen.32,0.00793
mSHRenderMatrixGreen.33,0.28087
mSHRenderMatrixBlue.00,-0.00673
mSHRenderMatrixBlue.01,0.00524
mSHRenderMatrixBlue.02,-0.00058
mSHRenderMatrixBlue.03,0.00743
mSHRenderMatrixBlue.10,0.00524
mSHRenderMatrixBlue.11,0.00673
mSHRenderMatrixBlue.12,0.00207
mSHRenderMatrixBlue.13,0.04787
mSHRenderMatrixBlue.20,-0.00058
mSHRenderMatrixBlue.21,0.00207
mSHRenderMatrixBlue.22,-0.0067
mSHRenderMatrixBlue.23,0.00323
mSHRenderMatrixBlue.30,0.00743
mSHRenderMatrixBlue.31,0.04787
mSHRenderMatrixBlue.32,0.00323
mSHRenderMatrixBlue.33,0.13609
xFogColour.x,0.4
xFogColour.y,0.4
xFogColour.z,0.2
xFogColour.w,1
xFogStart,20
xFogEnd,300
xFogMax,0.3
mKeyLightColour.x,0
mKeyLightColour.y,0
mKeyLightColour.z,0
mKeyLightColour.w,0
mKeyLightDirection.x,0.8
mKeyLightDirection.y,-1
mKeyLightDirection.z,-0.02
mCascadedShadowDistances.x,4
mCascadedShadowDistances.y,8
mCascadedShadowDistances.z,12
mCascadedShadowDistances.w,7.5
mDefaultShadowMixRate,1
mBloomScale,1
mBlurWidth,1
mBlurDeviation,1
mExposureMinimum,0.6
mExposureMaximum,1.4
mDesiredLuminance,0.1
mTransitionRate,0.02
mShadowDepthBiases.x,0.001
mShadowDepthBiases.y,0.002
mShadowDepthBiases.z,0.003
mShadowDepthBiases.w,-0.126
mCSMAttenuationParameters.x,3
mCSMAttenuationParameters.y,6
mCSMAttenuationParameters.z,0.35
mCSMMaxYHeight,26
mAttenuatedLightDirection.x,0.01
mAttenuatedLightDirection.y,-1
mAttenuatedLightDirection.z,-0.02
mNumActiveShadowCascades,4
mBloom1Scale,1
mBloom1Width,2
mBloom1Deviation,8
mBloom2Scale,2
mBloom2Width,8
mBloom2Deviation,8
mBloom3Scale,4
mBloom3Width,12
mBloom3Deviation,8
mColourCubeIdx,0
mCombinedCameraBlurCutoff,0.001
mCombinedVelocityRangeScale,10
mCombinedCameraBlurScale,0.2
xCombinedDOFBlurWidth,1
xCombinedDOFBlurDeviation,4
xCombinedDOFNearFuzzy,-5
xCombinedDOFNearSharp,3
xCombinedDOFFarSharp,20
xCombinedDOFFarFuzzy,150
xCombinedDOFBlendScale,2
mCombinedObjectBlurDepthOffset,0.005
mCombinedObjectBlurVelocityScale,1
mCombinedVelocityBlurBlendScale,10
mCombinedVelocityMagnitudeClamp,1
mCombinedQuantizedDepthMin,0
mCombinedQuantizedDepthMax,50
mCharacterRimLightColour.x,2.5
mCharacterRimLightColour.y,1.5
mCharacterRimLightColour.z,0
mZombieRimLightColour.x,3
mZombieRimLightColour.y,2
mZombieRimLightColour.z,0
