name,0
mSHRenderMatrixRed.00,-0.03783
mSHRenderMatrixRed.01,-0.00154
mSHRenderMatrixRed.02,-0.00093
mSHRenderMatrixRed.03,-0.00403
mSHRenderMatrixRed.10,-0.00154
mSHRenderMatrixRed.11,0.03783
mSHRenderMatrixRed.12,0.01212
mSHRenderMatrixRed.13,0.10092
mSHRenderMatrixRed.20,-0.00093
mSHRenderMatrixRed.21,0.01212
mSHRenderMatrixRed.22,-0.02986
mSHRenderMatrixRed.23,0.04437
mSHRenderMatrixRed.30,-0.00403
mSHRenderMatrixRed.31,0.10092
mSHRenderMatrixRed.32,0.04437
mSHRenderMatrixRed.33,0.51604
mSHRenderMatrixGreen.00,-0.02086
mSHRenderMatrixGreen.01,-0.00074
mSHRenderMatrixGreen.02,-0.00042
mSHRenderMatrixGreen.03,-0.00218
mSHRenderMatrixGreen.10,-0.00074
mSHRenderMatrixGreen.11,0.02086
mSHRenderMatrixGreen.12,0.00714
mSHRenderMatrixGreen.13,0.05425
mSHRenderMatrixGreen.20,-0.00042
mSHRenderMatrixGreen.21,0.00714
mSHRenderMatrixGreen.22,-0.01617
mSHRenderMatrixGreen.23,0.02424
mSHRenderMatrixGreen.30,-0.00218
mSHRenderMatrixGreen.31,0.05425
mSHRenderMatrixGreen.32,0.02424
mSHRenderMatrixGreen.33,0.30017
mSHRenderMatrixBlue.00,-0.00708
mSHRenderMatrixBlue.01,-0.0003
mSHRenderMatrixBlue.02,-0.00025
mSHRenderMatrixBlue.03,-0.00083
mSHRenderMatrixBlue.10,-0.0003
mSHRenderMatrixBlue.11,0.00708
mSHRenderMatrixBlue.12,0.00233
mSHRenderMatrixBlue.13,0.01911
mSHRenderMatrixBlue.20,-0.00025
mSHRenderMatrixBlue.21,0.00233
mSHRenderMatrixBlue.22,-0.00541
mSHRenderMatrixBlue.23,0.00863
mSHRenderMatrixBlue.30,-0.00083
mSHRenderMatrixBlue.31,0.01911
mSHRenderMatrixBlue.32,0.00863
mSHRenderMatrixBlue.33,0.13751
xFogColour.x,0.2
xFogColour.y,0.3
xFogColour.z,0.4
xFogColour.w,1
xFogStart,15
xFogEnd,300
xFogMax,0.25
mKeyLightColour.x,0
mKeyLightColour.y,0
mKeyLightColour.z,0
mKeyLightColour.w,0
mKeyLightDirection.x,1
mKeyLightDirection.y,-1
mKeyLightDirection.z,-1
mCascadedShadowDistances.x,4
mCascadedShadowDistances.y,8
mCascadedShadowDistances.z,12
mCascadedShadowDistances.w,7.5
mDefaultShadowMixRate,1
mBloomScale,1
mBlurWidth,1
mBlurDeviation,1
mExposureMinimum,0.6
mExposureMaximum,1.2
mDesiredLuminance,0.086
mTransitionRate,0.02
mShadowDepthBiases.x,0.001
mShadowDepthBiases.y,0.002
mShadowDepthBiases.z,0.003
mShadowDepthBiases.w,-0.126
mCSMAttenuationParameters.x,3
mCSMAttenuationParameters.y,6
mCSMAttenuationParameters.z,0.35
mCSMMaxYHeight,90
mAttenuatedLightDirection.x,0.01
mAttenuatedLightDirection.y,-1
mAttenuatedLightDirection.z,-0.02
mNumActiveShadowCascades,4
mBloom1Scale,1.5
mBloom1Width,2
mBloom1Deviation,8
mBloom2Scale,3
mBloom2Width,8
mBloom2Deviation,8
mBloom3Scale,6
mBloom3Width,12
mBloom3Deviation,8
mColourCubeIdx,1
mCombinedCameraBlurCutoff,0.001
mCombinedVelocityRangeScale,10
mCombinedCameraBlurScale,0.2
xCombinedDOFBlurWidth,1
xCombinedDOFBlurDeviation,4
xCombinedDOFNearFuzzy,0
xCombinedDOFNearSharp,3
xCombinedDOFFarSharp,20
xCombinedDOFFarFuzzy,100
xCombinedDOFBlendScale,2
mCombinedObjectBlurDepthOffset,0.005
mCombinedObjectBlurVelocityScale,1
mCombinedVelocityBlurBlendScale,10
mCombinedVelocityMagnitudeClamp,1
mCombinedQuantizedDepthMin,0
mCombinedQuantizedDepthMax,50
mCharacterRimLightColour.x,1
mCharacterRimLightColour.y,0.75
mCharacterRimLightColour.z,0.25
mZombieRimLightColour.x,1
mZombieRimLightColour.y,0.75
mZombieRimLightColour.z,0.25
