name,0
mSHRenderMatrixRed.00,0.03333
mSHRenderMatrixRed.01,0.00622
mSHRenderMatrixRed.02,0.04552
mSHRenderMatrixRed.03,0.07571
mSHRenderMatrixRed.10,0.00622
mSHRenderMatrixRed.11,-0.03333
mSHRenderMatrixRed.12,0.00634
mSHRenderMatrixRed.13,0.03039
mSHRenderMatrixRed.20,0.04552
mSHRenderMatrixRed.21,0.00634
mSHRenderMatrixRed.22,0.04798
mSHRenderMatrixRed.23,0.06443
mSHRenderMatrixRed.30,0.07571
mSHRenderMatrixRed.31,0.03039
mSHRenderMatrixRed.32,0.06443
mSHRenderMatrixRed.33,0.47082
mSHRenderMatrixGreen.00,0.01953
mSHRenderMatrixGreen.01,0.00384
mSHRenderMatrixGreen.02,0.02729
mSHRenderMatrixGreen.03,0.04438
mSHRenderMatrixGreen.10,0.00384
mSHRenderMatrixGreen.11,-0.01953
mSHRenderMatrixGreen.12,0.00391
mSHRenderMatrixGreen.13,0.01803
mSHRenderMatrixGreen.20,0.02729
mSHRenderMatrixGreen.21,0.00391
mSHRenderMatrixGreen.22,0.02854
mSHRenderMatrixGreen.23,0.03749
mSHRenderMatrixGreen.30,0.04438
mSHRenderMatrixGreen.31,0.01803
mSHRenderMatrixGreen.32,0.03749
mSHRenderMatrixGreen.33,0.29659
mSHRenderMatrixBlue.00,0.00816
mSHRenderMatrixBlue.01,0.00148
mSHRenderMatrixBlue.02,0.01109
mSHRenderMatrixBlue.03,0.01847
mSHRenderMatrixBlue.10,0.00148
mSHRenderMatrixBlue.11,-0.00816
mSHRenderMatrixBlue.12,0.00155
mSHRenderMatrixBlue.13,0.00779
mSHRenderMatrixBlue.20,0.01109
mSHRenderMatrixBlue.21,0.00155
mSHRenderMatrixBlue.22,0.01185
mSHRenderMatrixBlue.23,0.0151
mSHRenderMatrixBlue.30,0.01847
mSHRenderMatrixBlue.31,0.00779
mSHRenderMatrixBlue.32,0.0151
mSHRenderMatrixBlue.33,0.15597
xFogColour.x,0.4
xFogColour.y,0.1
xFogColour.z,0.2
xFogColour.w,1
xFogStart,15
xFogEnd,300
xFogMax,0.65
mKeyLightColour.x,0
mKeyLightColour.y,0
mKeyLightColour.z,0
mKeyLightColour.w,0
mKeyLightDirection.x,0.8
mKeyLightDirection.y,-1
mKeyLightDirection.z,-0.02
mCascadedShadowDistances.x,7.5
mCascadedShadowDistances.y,15
mCascadedShadowDistances.z,50
mCascadedShadowDistances.w,7.5
mBloomScale,1
mBlurWidth,1
mBlurDeviation,1
mExposureMinimum,0.6
mExposureMaximum,1.2
xDesiredLuminance,0.08
mTransitionRate,0.02
mShadowDepthBiases.x,0.001
mShadowDepthBiases.y,0.002
mShadowDepthBiases.z,0.003
mShadowDepthBiases.w,-0.126
mCSMAttenuationParameters.x,3
mCSMAttenuationParameters.y,6
mCSMAttenuationParameters.z,0.35
mCSMMaxYHeight,26
mAttenuatedLightDirection.x,0.01
mAttenuatedLightDirection.y,-1
mAttenuatedLightDirection.z,-0.02
mNumActiveShadowCascades,4
mBloom1Scale,1.5
mBloom1Width,2
mBloom1Deviation,8
mBloom2Scale,2
mBloom2Width,8
mBloom2Deviation,8
mBloom3Scale,4
mBloom3Width,16
mBloom3Deviation,8
mColourCubeIdx,0
mCombinedCameraBlurCutoff,0.001
mCombinedVelocityRangeScale,10
mCombinedCameraBlurScale,0.2
xCombinedDOFBlurWidth,1
xCombinedDOFBlurDeviation,4
xCombinedDOFNearFuzzy,0
xCombinedDOFNearSharp,3
xCombinedDOFFarSharp,20
xCombinedDOFFarFuzzy,100
xCombinedDOFBlendScale,2
mCombinedObjectBlurDepthOffset,0.005
mCombinedObjectBlurVelocityScale,1
mCombinedVelocityBlurBlendScale,10
mCombinedVelocityMagnitudeClamp,1
mCombinedQuantizedDepthMin,0
mCombinedQuantizedDepthMax,50
mCharacterRimLightColour.x,1
mCharacterRimLightColour.y,1.25
mCharacterRimLightColour.z,0.25
mZombieRimLightColour.x,1.25
mZombieRimLightColour.y,0.5
mZombieRimLightColour.z,0.25
