name,0
mSHRenderMatrixRed.00,-0.01541
mSHRenderMatrixRed.01,0.02047
mSHRenderMatrixRed.02,0.00316
mSHRenderMatrixRed.03,0.04217
mSHRenderMatrixRed.10,0.02047
mSHRenderMatrixRed.11,0.01541
mSHRenderMatrixRed.12,0.02175
mSHRenderMatrixRed.13,0.12042
mSHRenderMatrixRed.20,0.00316
mSHRenderMatrixRed.21,0.02175
mSHRenderMatrixRed.22,-0.01373
mSHRenderMatrixRed.23,0.03981
mSHRenderMatrixRed.30,0.04217
mSHRenderMatrixRed.31,0.12042
mSHRenderMatrixRed.32,0.03981
mSHRenderMatrixRed.33,0.28904
mSHRenderMatrixGreen.00,-0.01541
mSHRenderMatrixGreen.01,0.02047
mSHRenderMatrixGreen.02,0.00316
mSHRenderMatrixGreen.03,0.04217
mSHRenderMatrixGreen.10,0.02047
mSHRenderMatrixGreen.11,0.01541
mSHRenderMatrixGreen.12,0.02175
mSHRenderMatrixGreen.13,0.12042
mSHRenderMatrixGreen.20,0.00316
mSHRenderMatrixGreen.21,0.02175
mSHRenderMatrixGreen.22,-0.01373
mSHRenderMatrixGreen.23,0.03981
mSHRenderMatrixGreen.30,0.04217
mSHRenderMatrixGreen.31,0.12042
mSHRenderMatrixGreen.32,0.03981
mSHRenderMatrixGreen.33,0.28904
mSHRenderMatrixBlue.00,-0.01541
mSHRenderMatrixBlue.01,0.02047
mSHRenderMatrixBlue.02,0.00316
mSHRenderMatrixBlue.03,0.04217
mSHRenderMatrixBlue.10,0.02047
mSHRenderMatrixBlue.11,0.01541
mSHRenderMatrixBlue.12,0.02175
mSHRenderMatrixBlue.13,0.12042
mSHRenderMatrixBlue.20,0.00316
mSHRenderMatrixBlue.21,0.02175
mSHRenderMatrixBlue.22,-0.01373
mSHRenderMatrixBlue.23,0.03981
mSHRenderMatrixBlue.30,0.04217
mSHRenderMatrixBlue.31,0.12042
mSHRenderMatrixBlue.32,0.03981
mSHRenderMatrixBlue.33,0.28904
xFogColour.x,0.1
xFogColour.y,0.2
xFogColour.z,0.4
xFogColour.w,1
xFogStart,15
xFogEnd,450
xFogMax,0.45
mKeyLightColour.x,0
mKeyLightColour.y,0
mKeyLightColour.z,0
mKeyLightColour.w,0
mKeyLightDirection.x,0.8
mKeyLightDirection.y,-1
mKeyLightDirection.z,-0.02
mCascadedShadowDistances.x,7.5
mCascadedShadowDistances.y,15
mCascadedShadowDistances.z,50
mCascadedShadowDistances.w,7.5
mBloomScale,9
mBlurWidth,6
mBlurDeviation,9
mExposureMinimum,0.25
mExposureMaximum,1
mDesiredLuminance,0.05
mTransitionRate,0.02
mShadowDepthBiases.x,-0.126
mShadowDepthBiases.y,0.002
mShadowDepthBiases.z,0.003
mShadowDepthBiases.w,-0.126
mCSMAttenuationParameters.x,3
mCSMAttenuationParameters.y,6
mCSMAttenuationParameters.z,0.45
mCSMMaxYHeight,20
mAttenuatedLightDirection.x,0.01
mAttenuatedLightDirection.y,-1
mAttenuatedLightDirection.z,-0.02
mNumActiveShadowCascades,4
mBloom1Scale,1.5
mBloom1Width,2
mBloom1Deviation,8
mBloom2Scale,3
mBloom2Width,5.5
mBloom2Deviation,8
mBloom3Scale,6
mBloom3Width,8
mBloom3Deviation,8
mColourCubeIdx,0
mCombinedCameraBlurCutoff,0.001
mCombinedVelocityRangeScale,10
mCombinedCameraBlurScale,0.2
xCombinedDOFBlurWidth,1
xCombinedDOFBlurDeviation,4
xCombinedDOFNearFuzzy,0
xCombinedDOFNearSharp,3
xCombinedDOFFarSharp,20
xCombinedDOFFarFuzzy,100
xCombinedDOFBlendScale,2
mCombinedObjectBlurDepthOffset,0.005
mCombinedObjectBlurVelocityScale,1
mCombinedVelocityBlurBlendScale,10
mCombinedVelocityMagnitudeClamp,1
mCombinedQuantizedDepthMin,0
mCombinedQuantizedDepthMax,50
mCharacterRimLightColour.x,0.5
mCharacterRimLightColour.y,1
mCharacterRimLightColour.z,2
mZombieRimLightColour.x,1
mZombieRimLightColour.y,2
mZombieRimLightColour.z,4
mTintColour.x,0.9
mTintColour.y,1
mTintColour.z,1
mContrastMidpoint,0.5
mContrast,1.1
mSaturation,0.7
mSkyMidPoint,0.2
mSkyColor1.x,0
mSkyColor1.y,0
mSkyColor1.z,0
mSkyColor2.x,0
mSkyColor2.y,0
mSkyColor2.z,0
mSkyColor3.x,0
mSkyColor3.y,0
mSkyColor3.z,0
