name,0
mSHRenderMatrixRed.00,0.01606
mSHRenderMatrixRed.01,-0.0082
mSHRenderMatrixRed.02,0.00196
mSHRenderMatrixRed.03,-0.04037
mSHRenderMatrixRed.10,-0.0082
mSHRenderMatrixRed.11,-0.01606
mSHRenderMatrixRed.12,-0.00045
mSHRenderMatrixRed.13,0.00996
mSHRenderMatrixRed.20,0.00196
mSHRenderMatrixRed.21,-0.00045
mSHRenderMatrixRed.22,-0.01691
mSHRenderMatrixRed.23,-0.00246
mSHRenderMatrixRed.30,-0.04037
mSHRenderMatrixRed.31,0.00996
mSHRenderMatrixRed.32,-0.00246
mSHRenderMatrixRed.33,0.11961
mSHRenderMatrixGreen.00,0.00059
mSHRenderMatrixGreen.01,0.00119
mSHRenderMatrixGreen.02,0.00451
mSHRenderMatrixGreen.03,0.00631
mSHRenderMatrixGreen.10,0.00119
mSHRenderMatrixGreen.11,-0.00059
mSHRenderMatrixGreen.12,0.00709
mSHRenderMatrixGreen.13,0.00899
mSHRenderMatrixGreen.20,0.00451
mSHRenderMatrixGreen.21,0.00709
mSHRenderMatrixGreen.22,0.02728
mSHRenderMatrixGreen.23,0.03662
mSHRenderMatrixGreen.30,0.00631
mSHRenderMatrixGreen.31,0.00899
mSHRenderMatrixGreen.32,0.03662
mSHRenderMatrixGreen.33,0.11185
mSHRenderMatrixBlue.00,0.00001
mSHRenderMatrixBlue.01,0
mSHRenderMatrixBlue.02,0
mSHRenderMatrixBlue.03,0.00002
mSHRenderMatrixBlue.10,0
mSHRenderMatrixBlue.11,-0.00001
mSHRenderMatrixBlue.12,0
mSHRenderMatrixBlue.13,0
mSHRenderMatrixBlue.20,0
mSHRenderMatrixBlue.21,0
mSHRenderMatrixBlue.22,-0.00002
mSHRenderMatrixBlue.23,0
mSHRenderMatrixBlue.30,0.00002
mSHRenderMatrixBlue.31,0
mSHRenderMatrixBlue.32,0
mSHRenderMatrixBlue.33,0.07341
xFogColour.x,0.2
xFogColour.y,0.1
xFogColour.z,0.2
xFogColour.w,1
xFogStart,15
xFogEnd,600
xFogMax,0.75
mKeyLightColour.x,0
mKeyLightColour.y,0
mKeyLightColour.z,0
mKeyLightColour.w,0
mKeyLightDirection.x,0
mKeyLightDirection.y,-1
mKeyLightDirection.z,-1
mCascadedShadowDistances.x,7.5
mCascadedShadowDistances.y,15
mCascadedShadowDistances.z,35
mCascadedShadowDistances.w,7.5
mBloomScale,1
mBlurWidth,1
mBlurDeviation,1
mExposureMinimum,0.4
mExposureMaximum,1.8
xDesiredLuminance,0.045
mTransitionRate,0.02
mShadowDepthBiases.x,0.001
mShadowDepthBiases.y,0.002
mShadowDepthBiases.z,0.003
mShadowDepthBiases.w,-0.126
mCSMAttenuationParameters.x,3
mCSMAttenuationParameters.y,6
mCSMAttenuationParameters.z,0.45
mCSMMaxYHeight,25
mAttenuatedLightDirection.x,0.01
mAttenuatedLightDirection.y,-1
mAttenuatedLightDirection.z,-0.02
mNumActiveShadowCascades,4
mBloom1Scale,1.0
mBloom1Width,2.0
mBloom1Deviation,8.0
mBloom2Scale,1.25
mBloom2Width,5.5
mBloom2Deviation,8.0
mBloom3Scale,1.5
mBloom3Width,50.0
mBloom3Deviation,8.0
mColourCubeIdx,0
mCombinedCameraBlurCutoff,0.001
mCombinedVelocityRangeScale,10.0
mCombinedCameraBlurScale,0.2
xCombinedDOFBlurWidth,1.0
xCombinedDOFBlurDeviation,4.0
xCombinedDOFNearFuzzy,0.0
xCombinedDOFNearSharp,3.0
xCombinedDOFFarSharp,20.0
xCombinedDOFFarFuzzy,100.0
xCombinedDOFBlendScale,2.0
mCombinedObjectBlurDepthOffset,0.005
mCombinedObjectBlurVelocityScale,1.0
mCombinedVelocityBlurBlendScale,10.0
mCombinedVelocityMagnitudeClamp,1.0
mCombinedQuantizedDepthMin,0.0
mCombinedQuantizedDepthMax,50.0
mSunScale,1.0
mSunMultiplier.x,1.0
mSunMultiplier.y,1.0
mSunMultiplier.z,1.0
mSunLightDirection.x,0.0
mSunLightDirection.y,-1.0
mSunLightDirection.z,-1.0
