name,0
mSHRenderMatrixRed.00,0.00091
mSHRenderMatrixRed.01,-0.00001
mSHRenderMatrixRed.02,0.00011
mSHRenderMatrixRed.03,0.00014
mSHRenderMatrixRed.10,-0.00001
mSHRenderMatrixRed.11,-0.00091
mSHRenderMatrixRed.12,0.00089
mSHRenderMatrixRed.13,0.00194
mSHRenderMatrixRed.20,0.00011
mSHRenderMatrixRed.21,0.00089
mSHRenderMatrixRed.22,0.00747
mSHRenderMatrixRed.23,0.00761
mSHRenderMatrixRed.30,0.00014
mSHRenderMatrixRed.31,0.00194
mSHRenderMatrixRed.32,0.00761
mSHRenderMatrixRed.33,0.01998
mSHRenderMatrixGreen.00,0.00095
mSHRenderMatrixGreen.01,-0.00001
mSHRenderMatrixGreen.02,0.00011
mSHRenderMatrixGreen.03,0.00015
mSHRenderMatrixGreen.10,-0.00001
mSHRenderMatrixGreen.11,-0.00095
mSHRenderMatrixGreen.12,0.00099
mSHRenderMatrixGreen.13,0.00188
mSHRenderMatrixGreen.20,0.00011
mSHRenderMatrixGreen.21,0.00099
mSHRenderMatrixGreen.22,0.00782
mSHRenderMatrixGreen.23,0.00815
mSHRenderMatrixGreen.30,0.00015
mSHRenderMatrixGreen.31,0.00188
mSHRenderMatrixGreen.32,0.00815
mSHRenderMatrixGreen.33,0.01914
mSHRenderMatrixBlue.00,0.00109
mSHRenderMatrixBlue.01,0.00001
mSHRenderMatrixBlue.02,0.00012
mSHRenderMatrixBlue.03,0.00018
mSHRenderMatrixBlue.10,0.00001
mSHRenderMatrixBlue.11,-0.00109
mSHRenderMatrixBlue.12,0.00116
mSHRenderMatrixBlue.13,0.00201
mSHRenderMatrixBlue.20,0.00012
mSHRenderMatrixBlue.21,0.00116
mSHRenderMatrixBlue.22,0.00876
mSHRenderMatrixBlue.23,0.00931
mSHRenderMatrixBlue.30,0.00018
mSHRenderMatrixBlue.31,0.00201
mSHRenderMatrixBlue.32,0.00931
mSHRenderMatrixBlue.33,0.0206
xFogColour.x,0.1
xFogColour.y,0.2
xFogColour.z,0.3
xFogColour.w,1
xFogStart,5
xFogEnd,150
xFogMax,0.3
mKeyLightColour.x,0
mKeyLightColour.y,0
mKeyLightColour.z,0
mKeyLightColour.w,0
mKeyLightDirection.x,0.8
mKeyLightDirection.y,-1
mKeyLightDirection.z,-0.02
mCascadedShadowDistances.x,7.5
mCascadedShadowDistances.y,15
mCascadedShadowDistances.z,50
mCascadedShadowDistances.w,7.5
mBloomScale,1
mBlurWidth,1
mBlurDeviation,1
mExposureMinimum,0.9
mExposureMaximum,0.9
xDesiredLuminance,0.9
mTransitionRate,0.02
mShadowDepthBiases.x,0.001
mShadowDepthBiases.y,0.002
mShadowDepthBiases.z,0.003
mShadowDepthBiases.w,-0.126
mCSMAttenuationParameters.x,3
mCSMAttenuationParameters.y,6
mCSMAttenuationParameters.z,0.35
mCSMMaxYHeight,26
mAttenuatedLightDirection.x,0.01
mAttenuatedLightDirection.y,-1
mAttenuatedLightDirection.z,-0.02
mNumActiveShadowCascades,4
mBloom1Scale,1.5
mBloom1Width,2
mBloom1Deviation,8
mBloom2Scale,2
mBloom2Width,8
mBloom2Deviation,8
mBloom3Scale,4
mBloom3Width,16
mBloom3Deviation,8
mColourCubeIdx,6
mCombinedCameraBlurCutoff,0.001
mCombinedVelocityRangeScale,10
mCombinedCameraBlurScale,0.2
xCombinedDOFBlurWidth,3
xCombinedDOFBlurDeviation,4
xCombinedDOFNearFuzzy,0
xCombinedDOFNearSharp,1
xCombinedDOFFarSharp,1.5
xCombinedDOFFarFuzzy,6
xCombinedDOFBlendScale,2
mCombinedObjectBlurDepthOffset,0.005
mCombinedObjectBlurVelocityScale,1
mCombinedVelocityBlurBlendScale,10
mCombinedVelocityMagnitudeClamp,1
mCombinedQuantizedDepthMin,0
mCombinedQuantizedDepthMax,50
mCharacterRimLightColour.x,1
mCharacterRimLightColour.y,1
mCharacterRimLightColour.z,2
